dataset,cascade_id,label,y_false,final_size,final_depth,reach_target,window_type,window_value,not_reached_k,early_n_nodes,early_depth,avg_root_distance,early_width,branching_factor,internal_node_share,leaf_fraction,outdegree_entropy,structural_virality_proxy
twitter16,552811386259386370,true,0,313,3,5.749392985908253,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,552811386259386370,true,0,313,3,5.749392985908253,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,552811386259386370,true,0,313,3,5.749392985908253,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,552832817089236992,true,0,94,3,4.553876891600541,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,552832817089236992,true,0,94,3,4.553876891600541,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,552832817089236992,true,0,94,3,4.553876891600541,k,50,False,50,2,1.34,31,25.5,0.04,0.96,0.28229218908241477,2.369795918367347
twitter16,552834961762709505,true,0,111,2,4.718498871295094,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,552834961762709505,true,0,111,2,4.718498871295094,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,552834961762709505,true,0,111,2,4.718498871295094,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,552984502063337472,true,0,102,3,4.634728988229636,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,552984502063337472,true,0,102,3,4.634728988229636,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,552984502063337472,true,0,102,3,4.634728988229636,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,553107921081749504,true,0,105,2,4.663439094112067,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,553107921081749504,true,0,105,2,4.663439094112067,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,553107921081749504,true,0,105,2,4.663439094112067,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,553160652567498752,true,0,123,3,4.820281565605037,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,553160652567498752,true,0,123,3,4.820281565605037,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,553160652567498752,true,0,123,3,4.820281565605037,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,553221600955621376,true,0,90,6,4.51085950651685,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,553221600955621376,true,0,90,6,4.51085950651685,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,553221600955621376,true,0,90,6,4.51085950651685,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,553476490315431937,true,0,112,4,4.727387818712341,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,553476490315431937,true,0,112,4,4.727387818712341,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,553476490315431937,true,0,112,4,4.727387818712341,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,553476880339599360,true,0,100,3,4.61512051684126,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,553476880339599360,true,0,100,3,4.61512051684126,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,553476880339599360,true,0,100,3,4.61512051684126,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,553506608203169792,true,0,566,4,6.340359303727752,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,553506608203169792,true,0,566,4,6.340359303727752,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,553506608203169792,true,0,566,4,6.340359303727752,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,553508098825261056,true,0,206,4,5.332718793265369,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,553508098825261056,true,0,206,4,5.332718793265369,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,553508098825261056,true,0,206,4,5.332718793265369,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,553512735192141826,true,0,105,2,4.663439094112067,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,553512735192141826,true,0,105,2,4.663439094112067,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,553512735192141826,true,0,105,2,4.663439094112067,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,553531413459660800,true,0,306,5,5.726847747587197,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,553531413459660800,true,0,306,5,5.726847747587197,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,553531413459660800,true,0,306,5,5.726847747587197,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,553534838880608256,true,0,201,4,5.308267697401205,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,553534838880608256,true,0,201,4,5.308267697401205,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,553534838880608256,true,0,201,4,5.308267697401205,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,553535829017370625,true,0,184,5,5.220355825078324,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,553535829017370625,true,0,184,5,5.220355825078324,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,553535829017370625,true,0,184,5,5.220355825078324,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,553543369604210689,true,0,128,5,4.859812404361672,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,553543369604210689,true,0,128,5,4.859812404361672,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,553543369604210689,true,0,128,5,4.859812404361672,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,553544694765215745,true,0,169,4,5.135798437050262,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,553544694765215745,true,0,169,4,5.135798437050262,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,553544694765215745,true,0,169,4,5.135798437050262,k,50,False,50,1,0.98,49,25.0,0.04,0.96,0.28229218908241477,1.9591836734693877
twitter16,553558982476828674,true,0,119,4,4.787491742782046,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,553558982476828674,true,0,119,4,4.787491742782046,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,553558982476828674,true,0,119,4,4.787491742782046,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,553566026030272512,true,0,160,3,5.081404364984463,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,553566026030272512,true,0,160,3,5.081404364984463,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,553566026030272512,true,0,160,3,5.081404364984463,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,553586860334010368,true,0,269,4,5.598421958998375,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,553586860334010368,true,0,269,4,5.598421958998375,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,553586860334010368,true,0,269,4,5.598421958998375,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,553586897168392192,true,0,452,5,6.115892125483034,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,553586897168392192,true,0,452,5,6.115892125483034,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,553586897168392192,true,0,452,5,6.115892125483034,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,553587013409325058,true,0,2756,7,7.921898411023797,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,553587013409325058,true,0,2756,7,7.921898411023797,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,553587013409325058,true,0,2756,7,7.921898411023797,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,553587303172833280,true,0,629,3,6.4457198193855785,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,553587303172833280,true,0,629,3,6.4457198193855785,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,553587303172833280,true,0,629,3,6.4457198193855785,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,553587672137334785,true,0,1362,6,7.217443431696533,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,553587672137334785,true,0,1362,6,7.217443431696533,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,553587672137334785,true,0,1362,6,7.217443431696533,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,553588178687655936,true,0,210,2,5.351858133476067,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,553588178687655936,true,0,210,2,5.351858133476067,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,553588178687655936,true,0,210,2,5.351858133476067,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,553589051044151296,true,0,166,4,5.117993812416755,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,553589051044151296,true,0,166,4,5.117993812416755,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,553589051044151296,true,0,166,4,5.117993812416755,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,553590459688570880,true,0,2425,6,7.793999089503996,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,553590459688570880,true,0,2425,6,7.793999089503996,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,553590459688570880,true,0,2425,6,7.793999089503996,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,553590835850514433,true,0,241,3,5.488937726156687,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,553590835850514433,true,0,241,3,5.488937726156687,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,553590835850514433,true,0,241,3,5.488937726156687,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,580324027715063808,true,0,116,4,4.762173934797756,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,580324027715063808,true,0,116,4,4.762173934797756,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,580324027715063808,true,0,116,4,4.762173934797756,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,580348081100734464,true,0,1341,4,7.201916317531627,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,580348081100734464,true,0,1341,4,7.201916317531627,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,580348081100734464,true,0,1341,4,7.201916317531627,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,594687353937100801,false,1,476,4,6.1675164908883415,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,594687353937100801,false,1,476,4,6.1675164908883415,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,594687353937100801,false,1,476,4,6.1675164908883415,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,600451916414484480,false,1,286,4,5.659482215759621,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,600451916414484480,false,1,286,4,5.659482215759621,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,600451916414484480,false,1,286,4,5.659482215759621,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,604354747357859842,false,1,105,3,4.663439094112067,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,604354747357859842,false,1,105,3,4.663439094112067,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,604354747357859842,false,1,105,3,4.663439094112067,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,604625816992002049,false,1,271,4,5.605802066295998,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,604625816992002049,false,1,271,4,5.605802066295998,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,604625816992002049,false,1,271,4,5.605802066295998,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,604642913188872192,false,1,163,2,5.099866427824199,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,604642913188872192,false,1,163,2,5.099866427824199,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,604642913188872192,false,1,163,2,5.099866427824199,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,611039775856812032,false,1,589,6,6.380122536899765,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,611039775856812032,false,1,589,6,6.380122536899765,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,611039775856812032,false,1,589,6,6.380122536899765,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,612438528803213312,false,1,657,6,6.489204931325317,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,612438528803213312,false,1,657,6,6.489204931325317,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,612438528803213312,false,1,657,6,6.489204931325317,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,612646796355960832,false,1,2170,6,7.682943169878292,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,612646796355960832,false,1,2170,6,7.682943169878292,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,612646796355960832,false,1,2170,6,7.682943169878292,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,612741808125120513,false,1,1355,5,7.212294468500341,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,612741808125120513,false,1,1355,5,7.212294468500341,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,612741808125120513,false,1,1355,5,7.212294468500341,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,612841482823729152,false,1,275,3,5.62040086571715,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,612841482823729152,false,1,275,3,5.62040086571715,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,612841482823729152,false,1,275,3,5.62040086571715,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,613016993692798977,false,1,136,3,4.919980925828125,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,613016993692798977,false,1,136,3,4.919980925828125,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,613016993692798977,false,1,136,3,4.919980925828125,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,613023744454475776,false,1,454,5,6.12029741895095,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,613023744454475776,false,1,454,5,6.12029741895095,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,613023744454475776,false,1,454,5,6.12029741895095,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,613061089518034944,false,1,216,4,5.37989735354046,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,613061089518034944,false,1,216,4,5.37989735354046,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,613061089518034944,false,1,216,4,5.37989735354046,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,613114185505996802,false,1,128,2,4.859812404361672,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,613114185505996802,false,1,128,2,4.859812404361672,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,613114185505996802,false,1,128,2,4.859812404361672,k,50,False,50,1,0.98,49,25.0,0.04,0.96,0.28229218908241477,1.9591836734693877
twitter16,613194145423826944,false,1,282,2,5.645446897643238,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,613194145423826944,false,1,282,2,5.645446897643238,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,613194145423826944,false,1,282,2,5.645446897643238,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,613294443878305796,false,1,327,6,5.793013608384144,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,613294443878305796,false,1,327,6,5.793013608384144,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,613294443878305796,false,1,327,6,5.793013608384144,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,613362193787129860,false,1,140,4,4.948759890378168,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,613362193787129860,false,1,140,4,4.948759890378168,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,613362193787129860,false,1,140,4,4.948759890378168,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,613393657161510913,false,1,209,4,5.3471075307174685,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,613393657161510913,false,1,209,4,5.3471075307174685,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,613393657161510913,false,1,209,4,5.3471075307174685,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,613404935003217920,false,1,118,2,4.77912349311153,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,613404935003217920,false,1,118,2,4.77912349311153,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,613404935003217920,false,1,118,2,4.77912349311153,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,613425834301485056,false,1,109,3,4.700480365792417,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,613425834301485056,false,1,109,3,4.700480365792417,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,613425834301485056,false,1,109,3,4.700480365792417,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614054616154550273,false,1,2509,9,7.828038032125829,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614054616154550273,false,1,2509,9,7.828038032125829,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614054616154550273,false,1,2509,9,7.828038032125829,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614467824313106432,true,0,658,7,6.490723534502507,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614467824313106432,true,0,658,7,6.490723534502507,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614467824313106432,true,0,658,7,6.490723534502507,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614494170590367744,true,0,894,4,6.796823718274855,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614494170590367744,true,0,894,4,6.796823718274855,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614494170590367744,true,0,894,4,6.796823718274855,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614494460747997184,true,0,518,3,6.251903883165888,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614494460747997184,true,0,518,3,6.251903883165888,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614494460747997184,true,0,518,3,6.251903883165888,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614593386188828672,true,0,970,5,6.878326468291325,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614593386188828672,true,0,970,5,6.878326468291325,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614593386188828672,true,0,970,5,6.878326468291325,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614593989203886080,true,0,170,4,5.14166355650266,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614593989203886080,true,0,170,4,5.14166355650266,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614593989203886080,true,0,170,4,5.14166355650266,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614594195479752704,true,0,635,5,6.455198563340122,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614594195479752704,true,0,635,5,6.455198563340122,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614594195479752704,true,0,635,5,6.455198563340122,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614594259900080128,true,0,169,3,5.135798437050262,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614594259900080128,true,0,169,3,5.135798437050262,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614594259900080128,true,0,169,3,5.135798437050262,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614594667225571328,true,0,341,6,5.834810737062605,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614594667225571328,true,0,341,6,5.834810737062605,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614594667225571328,true,0,341,6,5.834810737062605,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614595106906226688,true,0,850,7,6.7464121285733745,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614595106906226688,true,0,850,7,6.7464121285733745,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614595106906226688,true,0,850,7,6.7464121285733745,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614595181845839873,true,0,2140,9,7.669028288589683,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614595181845839873,true,0,2140,9,7.669028288589683,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614595181845839873,true,0,2140,9,7.669028288589683,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614599587362414592,true,0,214,6,5.3706380281276624,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614599587362414592,true,0,214,6,5.3706380281276624,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614599587362414592,true,0,214,6,5.3706380281276624,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614599619310407680,true,0,392,2,5.973809611869261,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614599619310407680,true,0,392,2,5.973809611869261,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614599619310407680,true,0,392,2,5.973809611869261,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614599815280857088,true,0,683,7,6.52795791762255,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614599815280857088,true,0,683,7,6.52795791762255,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614599815280857088,true,0,683,7,6.52795791762255,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614601139422633984,true,0,671,5,6.51025834052315,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614601139422633984,true,0,671,5,6.51025834052315,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614601139422633984,true,0,671,5,6.51025834052315,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614604054552018944,true,0,1242,7,7.1252830915107115,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614604054552018944,true,0,1242,7,7.1252830915107115,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614604054552018944,true,0,1242,7,7.1252830915107115,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614604580601597953,true,0,237,4,5.472270673671475,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614604580601597953,true,0,237,4,5.472270673671475,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
