cascade_id,dataset,label,final_size,parse_ok
716416753409081344,twitter16,unverified,113,True
716424773216022530,twitter16,unverified,229,True
716439952922312704,twitter16,unverified,275,True
716448280201269248,twitter16,unverified,159,True
716451800581279744,twitter16,unverified,2612,True
716457799392342018,twitter16,unverified,160,True
716461257025581056,twitter16,unverified,574,True
717081129627553792,twitter16,unverified,1094,True
722885778448121857,twitter16,unverified,122,True
723025600810766336,twitter16,non-rumor,696,True
723198441690636288,twitter16,non-rumor,1125,True
723365789378584578,twitter16,unverified,231,True
723477822950395904,twitter16,unverified,127,True
723504069814444033,twitter16,unverified,214,True
723511860516016128,twitter16,unverified,146,True
723521076446142465,twitter16,unverified,149,True
723644048867774464,twitter16,unverified,132,True
723772395211862016,twitter16,unverified,94,True
723915846985342976,twitter16,unverified,116,True
724044187113512960,twitter16,unverified,108,True
724320681517670400,twitter16,unverified,537,True
724348906096590849,twitter16,unverified,421,True
724603564946010112,twitter16,unverified,115,True
724624672604610562,twitter16,unverified,94,True
724661834419048448,twitter16,unverified,120,True
724703995147751424,twitter16,unverified,138,True
724939017410727938,twitter16,unverified,263,True
725070832494624769,twitter16,unverified,330,True
725174535897620481,twitter16,unverified,195,True
725983128444129280,twitter16,unverified,325,True
726043971911213057,twitter16,unverified,186,True
726086935903494144,twitter16,unverified,152,True
726190016435728385,twitter16,unverified,278,True
726442550266044416,twitter16,unverified,134,True
727116900983934976,twitter16,unverified,142,True
727172374999666688,twitter16,unverified,441,True
727179214546456577,twitter16,unverified,249,True
727187859367546880,twitter16,unverified,144,True
727588444000526336,twitter16,unverified,265,True
727623131494387714,twitter16,unverified,116,True
727834854931435522,twitter16,unverified,1045,True
727854332188577792,twitter16,unverified,372,True
727966590084485120,twitter16,unverified,281,True
727982226290442240,twitter16,unverified,127,True
728013148788154368,twitter16,unverified,438,True
728038172270198787,twitter16,unverified,468,True
728101712762834944,twitter16,unverified,144,True
728207861050970112,twitter16,unverified,437,True
728273551883534336,twitter16,unverified,426,True
728625967921401856,twitter16,unverified,118,True
728627623488786433,twitter16,unverified,873,True
728631482722308096,twitter16,unverified,164,True
729647367457230850,twitter16,unverified,173,True
730516765525082112,twitter16,unverified,122,True
730939370765754368,twitter16,unverified,233,True
731093044460683264,twitter16,unverified,124,True
731166399389962242,twitter16,unverified,145,True
732004388181434368,twitter16,unverified,120,True
732971411157880832,twitter16,unverified,109,True
732981604826677249,twitter16,unverified,305,True
733242244522725376,twitter16,unverified,151,True
740748123581087745,twitter16,unverified,599,True
740791134146965504,twitter16,unverified,256,True
741995157969592321,twitter16,unverified,401,True
742012307694223361,twitter16,unverified,277,True
742050150307246080,twitter16,unverified,167,True
742055437932040193,twitter16,unverified,1018,True
742114513726623744,twitter16,unverified,145,True
742571519105077248,twitter16,unverified,114,True
742678930516123650,twitter16,unverified,415,True
743058135300988932,twitter16,unverified,323,True
743126914794037248,twitter16,unverified,118,True
743764020679741440,twitter16,unverified,201,True
744390771869102080,twitter16,unverified,247,True
745236050407194624,twitter16,unverified,97,True
745365403237376000,twitter16,unverified,0,False
747275598347837440,twitter16,unverified,371,True
747443219487678464,twitter16,unverified,132,True
748543642323783681,twitter16,unverified,530,True
748558349139058688,twitter16,unverified,180,True
748640007934590976,twitter16,unverified,138,True
749039299677417472,twitter16,unverified,182,True
749286768554438658,twitter16,unverified,165,True
751536167183613952,twitter16,unverified,271,True
751856580874960897,twitter16,unverified,166,True
752875379765968897,twitter16,unverified,251,True
752965545528528898,twitter16,unverified,0,False
755439197125767169,twitter16,unverified,400,True
755447443009916929,twitter16,unverified,127,True
755475529294352385,twitter16,unverified,104,True
755523157700648960,twitter16,unverified,161,True
755548076438196225,twitter16,unverified,138,True
756282236375277568,twitter16,unverified,115,True
756690088533393409,twitter16,unverified,154,True
757190314880884736,twitter16,unverified,140,True
757367391202471937,twitter16,unverified,235,True
757450526153900032,twitter16,unverified,145,True
757748522481491968,twitter16,unverified,388,True
758825535480864769,twitter16,unverified,138,True
759460236042305536,twitter16,unverified,259,True
760109079133990912,twitter16,unverified,151,True
760120409429643266,twitter16,unverified,429,True
760928376668454912,twitter16,unverified,292,True
761573188543229952,twitter16,non-rumor,1615,True
761999790892806144,twitter16,non-rumor,675,True
762793077509464064,twitter16,non-rumor,1175,True
763428684850094080,twitter16,unverified,112,True
763430916236640256,twitter16,unverified,109,True
763520953619918848,twitter16,unverified,117,True
763524712853102596,twitter16,unverified,250,True
763738618573623297,twitter16,unverified,157,True
763896522790440960,twitter16,unverified,98,True
763964234774347776,twitter16,non-rumor,1178,True
764368020391223296,twitter16,unverified,123,True
764497123530375169,twitter16,non-rumor,1557,True
764906140257837056,twitter16,non-rumor,672,True
764931593303646208,twitter16,unverified,1048,True
765359928361922560,twitter16,non-rumor,670,True
765612862681255936,twitter16,non-rumor,740,True
765735409984806912,twitter16,unverified,187,True
765739657908850688,twitter16,unverified,192,True
765779159176077312,twitter16,non-rumor,754,True
765859710503378944,twitter16,non-rumor,671,True
765887221736046592,twitter16,unverified,193,True
766323684076322816,twitter16,non-rumor,853,True
766541461189832704,twitter16,non-rumor,809,True
766568413418356736,twitter16,non-rumor,808,True
766715993385267201,twitter16,non-rumor,680,True
766752508312166402,twitter16,non-rumor,899,True
766789709045518336,twitter16,unverified,242,True
766808183696351233,twitter16,unverified,0,False
766822417712963584,twitter16,non-rumor,1002,True
767092161716350980,twitter16,non-rumor,676,True
767129248045948929,twitter16,non-rumor,625,True
767203096472719364,twitter16,non-rumor,1589,True
767459987476054016,twitter16,non-rumor,1470,True
767541796410839040,twitter16,non-rumor,1278,True
767561970182598657,twitter16,non-rumor,1513,True
767698691205410816,twitter16,non-rumor,1724,True
767709416879644672,twitter16,non-rumor,687,True
767710042816602112,twitter16,non-rumor,954,True
767754921403899906,twitter16,non-rumor,653,True
767803368081358848,twitter16,non-rumor,1214,True
767807335691653120,twitter16,non-rumor,1046,True
767814876433571840,twitter16,non-rumor,877,True
767855091109863424,twitter16,non-rumor,690,True
767859423150759936,twitter16,non-rumor,1818,True
767861179951648768,twitter16,non-rumor,648,True
774833492865593344,twitter16,unverified,439,True
775672628493357057,twitter16,unverified,581,True
777710439870455808,twitter16,unverified,133,True
778299287293816832,twitter16,unverified,179,True
778530869208190976,twitter16,unverified,151,True
778572032531427332,twitter16,unverified,397,True
778625026144792577,twitter16,unverified,133,True
778681502825451520,twitter16,unverified,130,True
778689027918618625,twitter16,unverified,152,True
778949749156245504,twitter16,unverified,370,True
779633844680962048,twitter16,unverified,474,True
780436430732525569,twitter16,unverified,143,True
780882510645370880,twitter16,unverified,1969,True
